pts_nanoseconds,id,hamming,decision_margin,h00,h01,h02,h10,h11,h12,h20,h21,family
0,601,0,101.942986,-0.5267111622663392,-11.026899239908118,485.4215302581138,-8.396187570166603,-5.207654909835468,528.8163096272681,-0.01592809577962699,-0.022379015139689724,tagStandard41h12
0,602,0,112.99327,17.111830814168396,-19.1865360875554,513.8593095706209,10.04520607376969,-12.956801214314398,528.883330808013,0.01922601124270212,-0.037165406691900695,tagStandard41h12
0,603,0,129.44221,12.2963763103985,3.1706693171778384,542.2792627690364,4.840757251066635,9.853606196657552,529.2841075415438,0.009118910006087777,0.006057724026040521,tagStandard41h12
0,604,0,130.2065,0.30069343920501973,-0.6122158200786316,570.5994766150574,-6.42915646876554,6.028041389653937,529.3330736142964,-0.012185773817938757,-0.001042558206063497,tagStandard41h12
0,605,0,133.63326,-5.536664075205636,-5.444808571160137,598.9974944440178,-11.207155456905753,1.7728740107744456,529.5513217957256,-0.021226715745532438,-0.009213065874920996,tagStandard41h12
0,606,0,121.64265,3.849144865416294,13.893315722474426,627.5926982116544,-2.7507548630804854,18.53031048293076,529.8959241402882,-0.005339179238963796,0.022189817116238176,tagStandard41h12
0,607,0,117.79722,10.593741790305444,-2.813747588188336,656.1089343057355,2.596180598091792,4.401025142456547,529.7514894996018,0.004871127241679357,-0.004508750124122158,tagStandard41h12
0,608,0,128.504,5.433264546223656,11.025615586025197,684.811352008297,-1.381773433062106,15.211053919982874,529.9849949650269,-0.002671922500491573,0.01585927814645566,tagStandard41h12
0,609,0,127.88856,3.851343670878805,-0.059805970898878985,713.7786420891927,-2.5813099180601276,6.453645428959703,530.0095454855057,-0.004797750163614374,-0.0005529798825997249,tagStandard41h12
0,610,0,129.36137,4.065242516226818,4.199236218583677,743.0713596859589,-2.322987905709964,9.599362439985043,530.079824007088,-0.00440229986138026,0.0052120100885942695,tagStandard41h12
0,611,0,123.23739,14.844093657502754,-5.013423724030192,772.1900831770845,5.161849959142046,3.079384470328477,530.2325777320759,0.009531959522911873,-0.006957332998212235,tagStandard41h12
0,612,0,129.45595,0.27302385524091977,-17.154912689137063,801.4265058723906,-4.711988384834286,-4.726156442951605,530.3700599452146,-0.008951634755223559,-0.021690646432223275,tagStandard41h12
0,646,0,118.516655,1.3369534316930742,-8.607252194263936,484.8073505643171,-6.619991608376608,-2.7226347449869754,556.0417408512617,-0.01188390741666338,-0.01736143352824933,tagStandard41h12
0,647,0,123.784935,6.355840527020632,0.5554058683268287,513.2681826538385,-0.967705685111695,7.553982636634146,556.2341862760813,-0.0017913721205369089,0.0012330254888878957,tagStandard41h12
0,648,0,126.374954,11.010987170718636,3.8524138076796803,541.8578146855631,3.859463819870713,11.053769035516211,556.546886626286,0.006911620708163632,0.007421139191808296,tagStandard41h12
0,649,0,126.273254,8.346915939524251,-3.692244527505978,570.4652178323162,1.075403760557379,3.3054205037268503,556.5050406480058,0.0018111105525795794,-0.006483419482309219,tagStandard41h12
0,650,0,122.31707,-2.600550434362731,-1.1427997806254095,599.0704655911504,-9.077135189004252,5.79885600662658,556.7128861031691,-0.01642257872830451,-0.0019848039757323676,tagStandard41h12
0,651,0,115.18657,10.497922015348763,-5.908317211132386,627.8757710515185,2.8968918205148384,1.6419827290069402,556.7614747694699,0.00521128659728703,-0.009580063919836622,tagStandard41h12
0,652,0,123.99829,8.145096840974588,2.643542712138241,656.6011537333537,0.6851373533786511,9.016711714243456,556.9535165031284,0.0010703109880167811,0.0037459798709712673,tagStandard41h12
0,653,0,123.84525,-10.683829486342804,-12.60674753610999,685.3629655646556,-14.541236892763209,-3.387268248854637,557.1208866051862,-0.026173533983293223,-0.018506546846901322,tagStandard41h12
0,654,0,112.94316,8.017901082424258,-14.466913174792923,714.7445333150858,0.5082370443789154,-4.538088471522428,557.2737427919915,0.0007052181574517644,-0.02073164138668333,tagStandard41h12
0,655,0,136.01508,7.15130852378195,1.3956150234954512,744.0665557661997,-0.07650593093592212,7.708006752093183,557.6693242210607,-0.00036022648764394297,0.0014528505547641677,tagStandard41h12
0,656,0,118.03931,9.588273155343131,-2.284983945613932,773.3812900519143,1.5158398335378258,5.104280352597698,557.9704656909246,0.0026978305203165165,-0.003302188132818225,tagStandard41h12
0,16,0,97.91887,7.10999869626869,-1.9192460035122858,494.3342503171715,0.10499259006454113,4.903349070373281,207.7626559732814,0.001208867434125686,-0.0036682018134847915,tagStandard41h12
0,17,0,103.30051,1.1341119676926608,-1.1398196237964842,520.3518454166186,-2.282532092977419,5.246930989432741,207.51331910172865,-0.010392926337066984,-0.0019332999303964267,tagStandard41h12
